Device : cpu
Seed   : 42
Total timesteps : 3,000,000
Steps/iter      : 512
Total iters     : 5859
Parallel envs   : 4

Creating LunarLander-v3 environments...
obs_dim   : 8
n_actions : 4
Policy params : 5,061

Starting training — run: lunar_ppo_1781377163

  iter |     steps |    sps |   ep_rew | ep_len | n_eps |     pol |     val |     ent |       kl |     ev | lr
iter  5341 | steps 2,734,592 | sps   1746 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0049 | ent -0.8831 | kl 0.000000 | ev  0.887 | lr 2.66e-05
iter  5342 | steps 2,735,104 | sps   1788 | ep_rew     5.59 | ep_len    763 | n_eps    1 | pol -0.0002 | val  0.0847 | ent -0.9048 | kl 0.000003 | ev  0.294 | lr 2.65e-05
iter  5343 | steps 2,735,616 | sps   1850 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0049 | ent -1.0208 | kl 0.000008 | ev  0.987 | lr 2.65e-05
iter  5344 | steps 2,736,128 | sps   1777 | ep_rew     5.33 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0069 | ent -1.0059 | kl 0.000002 | ev  0.959 | lr 2.64e-05
iter  5345 | steps 2,736,640 | sps   1839 | ep_rew     3.70 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0061 | ent -0.9441 | kl 0.000003 | ev  0.979 | lr 2.64e-05
iter  5346 | steps 2,737,152 | sps   1838 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0006 | val  0.0014 | ent -0.9557 | kl 0.000006 | ev  0.996 | lr 2.63e-05
iter  5347 | steps 2,737,664 | sps   1823 | ep_rew     4.82 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0099 | ent -0.9797 | kl 0.000001 | ev  0.966 | lr 2.63e-05
iter  5348 | steps 2,738,176 | sps   1791 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0085 | ent -0.9280 | kl 0.000005 | ev  0.929 | lr 2.62e-05
iter  5349 | steps 2,738,688 | sps   1770 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0001 | ent -0.9565 | kl 0.000003 | ev  0.946 | lr 2.62e-05
iter  5350 | steps 2,739,200 | sps   1778 | ep_rew     4.18 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0043 | ent -0.9543 | kl 0.000004 | ev  0.931 | lr 2.61e-05
iter  5351 | steps 2,739,712 | sps   1828 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0037 | ent -0.9479 | kl 0.000003 | ev  0.990 | lr 2.61e-05
iter  5352 | steps 2,740,224 | sps   1829 | ep_rew     4.53 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0032 | ent -0.9591 | kl 0.000003 | ev  0.987 | lr 2.60e-05
iter  5353 | steps 2,740,736 | sps   1838 | ep_rew     4.52 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0063 | ent -0.9222 | kl 0.000002 | ev  0.975 | lr 2.60e-05
iter  5354 | steps 2,741,248 | sps   1751 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0023 | ent -0.9771 | kl 0.000001 | ev  0.991 | lr 2.59e-05
iter  5355 | steps 2,741,760 | sps   1625 | ep_rew     5.03 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0053 | ent -0.9287 | kl 0.000005 | ev  0.979 | lr 2.59e-05
iter  5356 | steps 2,742,272 | sps   1847 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0126 | ent -0.9128 | kl 0.000002 | ev  0.830 | lr 2.58e-05
iter  5357 | steps 2,742,784 | sps   1814 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0005 | ent -0.9373 | kl 0.000000 | ev  0.967 | lr 2.58e-05
iter  5358 | steps 2,743,296 | sps   1822 | ep_rew     4.87 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0029 | ent -0.9510 | kl 0.000001 | ev  0.986 | lr 2.57e-05
iter  5359 | steps 2,743,808 | sps   1692 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0036 | ent -0.9161 | kl 0.000003 | ev  0.976 | lr 2.57e-05
iter  5360 | steps 2,744,320 | sps   2390 | ep_rew     3.75 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0031 | ent -0.9147 | kl 0.000001 | ev  0.990 | lr 2.56e-05
iter  5361 | steps 2,744,832 | sps   2333 | ep_rew     3.47 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0075 | ent -0.9345 | kl 0.000001 | ev  0.977 | lr 2.56e-05
iter  5362 | steps 2,745,344 | sps   2314 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0393 | ent -0.9636 | kl 0.000007 | ev  0.806 | lr 2.55e-05
iter  5363 | steps 2,745,856 | sps    830 | ep_rew     4.57 | ep_len   1001 | n_eps    1 | pol -0.0000 | val  0.0218 | ent -0.9368 | kl 0.000002 | ev  0.941 | lr 2.54e-05
iter  5364 | steps 2,746,368 | sps   1634 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0031 | ent -0.8820 | kl 0.000000 | ev  0.924 | lr 2.54e-05
iter  5365 | steps 2,746,880 | sps   1684 | ep_rew     6.50 | ep_len    481 | n_eps    1 | pol -0.0001 | val  0.1138 | ent -0.8517 | kl 0.000001 | ev  0.749 | lr 2.53e-05
iter  5366 | steps 2,747,392 | sps   1814 | ep_rew     1.93 | ep_len    587 | n_eps    2 | pol -0.0001 | val  0.1622 | ent -0.8919 | kl 0.000002 | ev  0.665 | lr 2.53e-05
iter  5367 | steps 2,747,904 | sps   1912 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0063 | ent -0.9225 | kl 0.000001 | ev  0.985 | lr 2.52e-05
iter  5368 | steps 2,748,416 | sps   1850 | ep_rew     4.12 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0063 | ent -0.9283 | kl 0.000004 | ev  0.978 | lr 2.52e-05
iter  5369 | steps 2,748,928 | sps   1851 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0105 | ent -0.9297 | kl 0.000002 | ev  0.429 | lr 2.51e-05
iter  5370 | steps 2,749,440 | sps   1631 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0023 | ent -0.9355 | kl 0.000001 | ev  0.554 | lr 2.51e-05
iter  5371 | steps 2,749,952 | sps   2324 | ep_rew     4.97 | ep_len   1001 | n_eps    1 | pol -0.0003 | val  0.0054 | ent -0.9867 | kl 0.000006 | ev  0.987 | lr 2.50e-05
iter  5372 | steps 2,750,464 | sps   1721 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0066 | ent -0.9562 | kl 0.000002 | ev  0.920 | lr 2.50e-05
iter  5373 | steps 2,750,976 | sps   1716 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0006 | ent -0.9640 | kl 0.000001 | ev  0.431 | lr 2.49e-05
iter  5374 | steps 2,751,488 | sps   1475 | ep_rew     4.74 | ep_len   1001 | n_eps    2 | pol -0.0002 | val  0.0068 | ent -0.9000 | kl 0.000002 | ev  0.985 | lr 2.49e-05
iter  5375 | steps 2,752,000 | sps   1886 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0137 | ent -0.9527 | kl 0.000003 | ev  0.937 | lr 2.48e-05
iter  5376 | steps 2,752,512 | sps   1967 | ep_rew     3.96 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0045 | ent -0.9680 | kl 0.000003 | ev  0.987 | lr 2.48e-05
iter  5377 | steps 2,753,024 | sps   1821 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0046 | ent -0.9664 | kl 0.000002 | ev  0.852 | lr 2.47e-05
iter  5378 | steps 2,753,536 | sps   1861 | ep_rew     5.92 | ep_len   1001 | n_eps    1 | pol -0.0000 | val  0.0016 | ent -0.9661 | kl 0.000000 | ev  0.953 | lr 2.47e-05
iter  5379 | steps 2,754,048 | sps   1905 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0011 | ent -0.9425 | kl 0.000003 | ev  0.997 | lr 2.46e-05
iter  5380 | steps 2,754,560 | sps   1826 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0021 | ent -0.9534 | kl 0.000002 | ev  0.784 | lr 2.46e-05
iter  5381 | steps 2,755,072 | sps   1930 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0001 | ent -0.9577 | kl 0.000002 | ev  0.840 | lr 2.45e-05
iter  5382 | steps 2,755,584 | sps   1984 | ep_rew     4.98 | ep_len   1001 | n_eps    2 | pol -0.0001 | val  0.0072 | ent -0.9307 | kl 0.000003 | ev  0.984 | lr 2.45e-05
iter  5383 | steps 2,756,096 | sps   1941 | ep_rew     4.83 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0216 | ent -0.8895 | kl 0.000001 | ev  0.835 | lr 2.44e-05
iter  5384 | steps 2,756,608 | sps   1912 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0083 | ent -0.9555 | kl 0.000001 | ev  0.973 | lr 2.44e-05
iter  5385 | steps 2,757,120 | sps   1931 | ep_rew     8.79 | ep_len    446 | n_eps    1 | pol -0.0000 | val  0.1081 | ent -0.9348 | kl 0.000000 | ev  0.283 | lr 2.43e-05
iter  5386 | steps 2,757,632 | sps   2059 | ep_rew     4.06 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0039 | ent -0.9196 | kl 0.000002 | ev  0.992 | lr 2.43e-05
iter  5387 | steps 2,758,144 | sps   2045 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0123 | ent -0.9336 | kl 0.000006 | ev  0.941 | lr 2.42e-05
iter  5388 | steps 2,758,656 | sps   1959 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0005 | ent -0.9314 | kl 0.000000 | ev  0.458 | lr 2.42e-05
iter  5389 | steps 2,759,168 | sps   1958 | ep_rew     3.86 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0056 | ent -0.9380 | kl 0.000002 | ev  0.949 | lr 2.41e-05
iter  5390 | steps 2,759,680 | sps   2026 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0023 | ent -0.9491 | kl 0.000001 | ev  0.992 | lr 2.41e-05
iter  5391 | steps 2,760,192 | sps   1948 | ep_rew     3.94 | ep_len   1001 | n_eps    1 | pol -0.0000 | val  0.0063 | ent -0.9402 | kl 0.000000 | ev  0.973 | lr 2.40e-05
iter  5392 | steps 2,760,704 | sps   2063 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0040 | ent -0.9507 | kl 0.000001 | ev  0.981 | lr 2.40e-05
iter  5393 | steps 2,761,216 | sps   2084 | ep_rew     5.54 | ep_len   1001 | n_eps    1 | pol -0.0000 | val  0.0052 | ent -0.9612 | kl 0.000000 | ev  0.977 | lr 2.39e-05
iter  5394 | steps 2,761,728 | sps   2093 | ep_rew     4.49 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0083 | ent -0.9404 | kl 0.000001 | ev  0.974 | lr 2.39e-05
iter  5395 | steps 2,762,240 | sps   2057 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0025 | ent -0.8719 | kl 0.000000 | ev  0.991 | lr 2.38e-05
iter  5396 | steps 2,762,752 | sps   1980 | ep_rew     7.89 | ep_len    411 | n_eps    1 | pol -0.0004 | val  0.0946 | ent -0.9236 | kl 0.000004 | ev  0.349 | lr 2.38e-05
iter  5397 | steps 2,763,264 | sps   1991 | ep_rew     5.65 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0060 | ent -0.9945 | kl 0.000003 | ev  0.987 | lr 2.37e-05
iter  5398 | steps 2,763,776 | sps   2188 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0137 | ent -0.9231 | kl 0.000003 | ev  0.879 | lr 2.37e-05
iter  5399 | steps 2,764,288 | sps   2114 | ep_rew     4.87 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0035 | ent -0.9932 | kl 0.000002 | ev  0.989 | lr 2.36e-05
iter  5400 | steps 2,764,800 | sps   2197 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0007 | val  0.0261 | ent -0.9705 | kl 0.000005 | ev  0.836 | lr 2.36e-05
  [ckpt] saved → models/lunar_ppo/lunar_checkpoint_2764800.pt
iter  5401 | steps 2,765,312 | sps   2165 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0046 | ent -0.9881 | kl 0.000000 | ev  0.677 | lr 2.35e-05
iter  5402 | steps 2,765,824 | sps   2203 | ep_rew     6.04 | ep_len   1001 | n_eps    1 | pol -0.0000 | val  0.0019 | ent -0.9949 | kl 0.000001 | ev  0.994 | lr 2.35e-05
iter  5403 | steps 2,766,336 | sps   2155 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0042 | ent -0.9784 | kl 0.000001 | ev  0.934 | lr 2.34e-05
iter  5404 | steps 2,766,848 | sps   2155 | ep_rew     5.55 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0031 | ent -0.9913 | kl 0.000001 | ev  0.973 | lr 2.33e-05
iter  5405 | steps 2,767,360 | sps   2193 | ep_rew     4.84 | ep_len   1001 | n_eps    1 | pol -0.0004 | val  0.0308 | ent -0.9598 | kl 0.000004 | ev  0.930 | lr 2.33e-05
iter  5406 | steps 2,767,872 | sps   2102 | ep_rew    -3.44 | ep_len    283 | n_eps    1 | pol  0.0000 | val  0.1899 | ent -0.8760 | kl 0.000001 | ev  0.413 | lr 2.32e-05
iter  5407 | steps 2,768,384 | sps    965 | ep_rew     5.66 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0063 | ent -0.9695 | kl 0.000002 | ev  0.986 | lr 2.32e-05
iter  5408 | steps 2,768,896 | sps   3125 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0112 | ent -0.9180 | kl 0.000001 | ev  0.861 | lr 2.31e-05
iter  5409 | steps 2,769,408 | sps   3197 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0010 | ent -0.9388 | kl 0.000001 | ev  0.969 | lr 2.31e-05
iter  5410 | steps 2,769,920 | sps   3231 | ep_rew     4.02 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0067 | ent -0.9495 | kl 0.000001 | ev  0.980 | lr 2.30e-05
iter  5411 | steps 2,770,432 | sps   2102 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0055 | ent -0.9418 | kl 0.000002 | ev  0.938 | lr 2.30e-05
iter  5412 | steps 2,770,944 | sps   2099 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0023 | ent -0.9680 | kl 0.000001 | ev  0.507 | lr 2.29e-05
iter  5413 | steps 2,771,456 | sps   2158 | ep_rew     4.70 | ep_len   1001 | n_eps    1 | pol -0.0000 | val  0.0047 | ent -0.9806 | kl 0.000000 | ev  0.985 | lr 2.29e-05
iter  5414 | steps 2,771,968 | sps   2164 | ep_rew     4.93 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0099 | ent -0.9867 | kl 0.000001 | ev  0.956 | lr 2.28e-05
iter  5415 | steps 2,772,480 | sps   3428 | ep_rew     4.48 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0145 | ent -0.8963 | kl 0.000001 | ev  0.956 | lr 2.28e-05
iter  5416 | steps 2,772,992 | sps   3131 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0151 | ent -0.8522 | kl 0.000000 | ev  0.105 | lr 2.27e-05
iter  5417 | steps 2,773,504 | sps   3185 | ep_rew     5.44 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0237 | ent -0.8574 | kl 0.000000 | ev  0.420 | lr 2.27e-05
iter  5418 | steps 2,774,016 | sps   2176 | ep_rew     6.43 | ep_len    387 | n_eps    1 | pol -0.0000 | val  0.0868 | ent -0.9388 | kl 0.000000 | ev  0.834 | lr 2.26e-05
iter  5419 | steps 2,774,528 | sps   3236 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0111 | ent -0.9559 | kl 0.000000 | ev  0.743 | lr 2.26e-05
iter  5420 | steps 2,775,040 | sps    917 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0002 | ent -0.9672 | kl 0.000000 | ev  0.891 | lr 2.25e-05
iter  5421 | steps 2,775,552 | sps   2008 | ep_rew     4.63 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0042 | ent -0.9635 | kl 0.000002 | ev  0.989 | lr 2.25e-05
iter  5422 | steps 2,776,064 | sps   2056 | ep_rew     5.01 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0191 | ent -0.8726 | kl 0.000001 | ev  0.936 | lr 2.24e-05
iter  5423 | steps 2,776,576 | sps   2058 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0054 | ent -0.9384 | kl 0.000000 | ev  0.955 | lr 2.24e-05
iter  5424 | steps 2,777,088 | sps   1988 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0013 | ent -0.9224 | kl 0.000001 | ev  0.688 | lr 2.23e-05
iter  5425 | steps 2,777,600 | sps   2053 | ep_rew     5.07 | ep_len   1001 | n_eps    2 | pol -0.0000 | val  0.0062 | ent -0.9195 | kl 0.000001 | ev  0.955 | lr 2.23e-05
iter  5426 | steps 2,778,112 | sps   2086 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0003 | val  0.0061 | ent -0.8982 | kl 0.000010 | ev  0.985 | lr 2.22e-05
iter  5427 | steps 2,778,624 | sps   2059 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0177 | ent -0.8253 | kl 0.000000 | ev  0.463 | lr 2.22e-05
iter  5428 | steps 2,779,136 | sps   2073 | ep_rew     5.59 | ep_len   1001 | n_eps    1 | pol -0.0000 | val  0.0066 | ent -0.8717 | kl 0.000000 | ev  0.689 | lr 2.21e-05
iter  5429 | steps 2,779,648 | sps   1889 | ep_rew     0.61 | ep_len     98 | n_eps    1 | pol -0.0004 | val  0.1137 | ent -0.8333 | kl 0.000003 | ev  0.722 | lr 2.21e-05
iter  5430 | steps 2,780,160 | sps   2028 | ep_rew     4.79 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0033 | ent -0.8868 | kl 0.000006 | ev  0.994 | lr 2.20e-05
iter  5431 | steps 2,780,672 | sps   1941 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0082 | ent -0.9379 | kl 0.000002 | ev  0.939 | lr 2.20e-05
iter  5432 | steps 2,781,184 | sps   1863 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0023 | ent -0.9273 | kl 0.000000 | ev  0.357 | lr 2.19e-05
iter  5433 | steps 2,781,696 | sps   2048 | ep_rew     3.47 | ep_len   1001 | n_eps    2 | pol -0.0002 | val  0.0076 | ent -0.9476 | kl 0.000003 | ev  0.963 | lr 2.19e-05
iter  5434 | steps 2,782,208 | sps   2098 | ep_rew     0.52 | ep_len    133 | n_eps    1 | pol -0.0004 | val  0.1293 | ent -0.9609 | kl 0.000003 | ev  0.806 | lr 2.18e-05
iter  5435 | steps 2,782,720 | sps   1907 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0004 | val  0.0095 | ent -0.9497 | kl 0.000007 | ev  0.968 | lr 2.18e-05
iter  5436 | steps 2,783,232 | sps   1882 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0003 | ent -0.9793 | kl 0.000004 | ev  0.806 | lr 2.17e-05
iter  5437 | steps 2,783,744 | sps   1967 | ep_rew     4.45 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0049 | ent -0.9760 | kl 0.000003 | ev  0.983 | lr 2.17e-05
iter  5438 | steps 2,784,256 | sps   2014 | ep_rew     4.69 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0099 | ent -0.9644 | kl 0.000003 | ev  0.978 | lr 2.16e-05
iter  5439 | steps 2,784,768 | sps   2078 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0060 | ent -0.9709 | kl 0.000001 | ev  0.911 | lr 2.16e-05
iter  5440 | steps 2,785,280 | sps   1987 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0001 | ent -0.9692 | kl 0.000000 | ev  0.619 | lr 2.15e-05
iter  5441 | steps 2,785,792 | sps   2070 | ep_rew     5.50 | ep_len   1001 | n_eps    1 | pol -0.0000 | val  0.0029 | ent -0.9609 | kl 0.000000 | ev  0.988 | lr 2.15e-05
iter  5442 | steps 2,786,304 | sps   1933 | ep_rew     4.52 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0105 | ent -0.9750 | kl 0.000001 | ev  0.979 | lr 2.14e-05
iter  5443 | steps 2,786,816 | sps   2095 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0044 | ent -0.9893 | kl 0.000003 | ev  0.981 | lr 2.14e-05
iter  5444 | steps 2,787,328 | sps   2051 | ep_rew      nan | ep_len    nan | n_eps    0 | pol  0.0000 | val  0.0012 | ent -0.9265 | kl 0.000000 | ev  0.619 | lr 2.13e-05
iter  5445 | steps 2,787,840 | sps   1771 | ep_rew     5.33 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0033 | ent -0.9368 | kl 0.000000 | ev  0.988 | lr 2.12e-05
iter  5446 | steps 2,788,352 | sps   2087 | ep_rew     5.39 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0090 | ent -0.8811 | kl 0.000001 | ev  0.976 | lr 2.12e-05
iter  5447 | steps 2,788,864 | sps   2037 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0057 | ent -0.8807 | kl 0.000001 | ev  0.922 | lr 2.11e-05
iter  5448 | steps 2,789,376 | sps   2138 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0001 | ent -0.8929 | kl 0.000002 | ev  0.897 | lr 2.11e-05
iter  5449 | steps 2,789,888 | sps    974 | ep_rew     4.97 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0036 | ent -0.8856 | kl 0.000004 | ev  0.989 | lr 2.10e-05
iter  5450 | steps 2,790,400 | sps   3313 | ep_rew     4.68 | ep_len   1001 | n_eps    1 | pol -0.0002 | val  0.0052 | ent -0.8936 | kl 0.000006 | ev  0.989 | lr 2.10e-05
iter  5451 | steps 2,790,912 | sps   3185 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0371 | ent -0.8492 | kl 0.000004 | ev  0.809 | lr 2.09e-05
iter  5452 | steps 2,791,424 | sps   3214 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0082 | ent -0.9063 | kl 0.000001 | ev  0.657 | lr 2.09e-05
iter  5453 | steps 2,791,936 | sps   3024 | ep_rew     4.37 | ep_len   1001 | n_eps    2 | pol -0.0000 | val  0.0090 | ent -0.9265 | kl 0.000001 | ev  0.978 | lr 2.08e-05
iter  5454 | steps 2,792,448 | sps   1956 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0036 | ent -0.9064 | kl 0.000003 | ev  0.991 | lr 2.08e-05
iter  5455 | steps 2,792,960 | sps   1950 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0080 | ent -0.8987 | kl 0.000000 | ev  0.774 | lr 2.07e-05
iter  5456 | steps 2,793,472 | sps   1878 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0002 | ent -0.9024 | kl 0.000001 | ev  0.883 | lr 2.07e-05
iter  5457 | steps 2,793,984 | sps   1818 | ep_rew     2.85 | ep_len   1001 | n_eps    1 | pol  0.0000 | val  0.0028 | ent -0.9669 | kl 0.000001 | ev  0.991 | lr 2.06e-05
iter  5458 | steps 2,794,496 | sps   2762 | ep_rew     6.81 | ep_len   1001 | n_eps    1 | pol -0.0000 | val  0.0092 | ent -0.9582 | kl 0.000002 | ev  0.981 | lr 2.06e-05
iter  5459 | steps 2,795,008 | sps   1954 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0033 | ent -0.9548 | kl 0.000000 | ev  0.952 | lr 2.05e-05
iter  5460 | steps 2,795,520 | sps   1963 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0001 | ent -0.9484 | kl 0.000001 | ev  0.882 | lr 2.05e-05
iter  5461 | steps 2,796,032 | sps   1868 | ep_rew     5.19 | ep_len   1001 | n_eps    2 | pol -0.0001 | val  0.0107 | ent -0.9530 | kl 0.000003 | ev  0.979 | lr 2.04e-05
iter  5462 | steps 2,796,544 | sps    952 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0148 | ent -0.9184 | kl 0.000003 | ev  0.916 | lr 2.04e-05
iter  5463 | steps 2,797,056 | sps   1817 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0001 | val  0.0013 | ent -0.9479 | kl 0.000000 | ev  0.409 | lr 2.03e-05
iter  5464 | steps 2,797,568 | sps   3405 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0009 | ent -0.9218 | kl 0.000000 | ev  0.451 | lr 2.03e-05
iter  5465 | steps 2,798,080 | sps   3138 | ep_rew     2.95 | ep_len    698 | n_eps    3 | pol -0.0001 | val  0.1081 | ent -0.9129 | kl 0.000002 | ev  0.758 | lr 2.02e-05
iter  5466 | steps 2,798,592 | sps   1978 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0048 | ent -0.9183 | kl 0.000008 | ev  0.989 | lr 2.02e-05
iter  5467 | steps 2,799,104 | sps   1867 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0033 | ent -0.9045 | kl 0.000001 | ev  0.745 | lr 2.01e-05
iter  5468 | steps 2,799,616 | sps   1887 | ep_rew     4.75 | ep_len   1001 | n_eps    1 | pol -0.0001 | val  0.0032 | ent -0.9031 | kl 0.000002 | ev  0.952 | lr 2.01e-05
iter  5469 | steps 2,800,128 | sps   2111 | ep_rew     5.48 | ep_len   1001 | n_eps    1 | pol -0.0000 | val  0.0030 | ent -0.9235 | kl 0.000001 | ev  0.994 | lr 2.00e-05
iter  5470 | steps 2,800,640 | sps   2081 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0052 | ent -0.8767 | kl 0.000001 | ev  0.964 | lr 2.00e-05
iter  5471 | steps 2,801,152 | sps   1818 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0000 | val  0.0008 | ent -0.8993 | kl 0.000000 | ev  0.750 | lr 1.99e-05
iter  5472 | steps 2,801,664 | sps   2024 | ep_rew      nan | ep_len    nan | n_eps    0 | pol -0.0002 | val  0.0002 | ent -0.8975 | kl 0.000002 | ev  0.931 | lr 1.99e-05
iter  5473 | steps 2,802,176 | sps   2142 | ep_rew     3.63 | ep_len   1001 | n_eps    2 | pol -0.0002 | val  0.0084 | ent -0.9284 | kl 0.000004 | ev  0.971 | lr 1.98e-05
