Device : cpu
Seed   : 42
Total timesteps : 3,000,000
Steps/iter      : 512
Total iters     : 5859
Parallel envs   : 4

Creating LunarLander-v3 environments...
obs_dim   : 8
n_actions : 4
Policy params : 5,061

Starting training — run: lunar_ppo_1781379942

  iter |     steps |    sps |   ep_rew | ep_len | n_eps |     pol |     val |     ent |       kl |     ev | lr
iter   124 | steps   63,488 | sps   2301 | ep_rew  -112.90 | ep_len    100 | n_eps    4 | pol -0.0004 | val  0.0075 | ent -1.3599 | kl 0.000007 | ev  0.382 | lr 1.00e-04
iter   125 | steps   64,000 | sps   2429 | ep_rew   -78.42 | ep_len     88 | n_eps    5 | pol -0.0007 | val  0.0063 | ent -1.3556 | kl 0.000013 | ev  0.600 | lr 1.00e-04
iter   126 | steps   64,512 | sps   2024 | ep_rew  -152.38 | ep_len    103 | n_eps    6 | pol -0.0006 | val  0.0108 | ent -1.3440 | kl 0.000011 | ev  0.235 | lr 1.00e-04
iter   127 | steps   65,024 | sps   2500 | ep_rew  -120.26 | ep_len    105 | n_eps    6 | pol -0.0009 | val  0.0036 | ent -1.3511 | kl 0.000022 | ev  0.666 | lr 1.00e-04
iter   128 | steps   65,536 | sps   2555 | ep_rew   -76.60 | ep_len    104 | n_eps    4 | pol -0.0006 | val  0.0063 | ent -1.3544 | kl 0.000011 | ev  0.249 | lr 1.00e-04
iter   129 | steps   66,048 | sps   2889 | ep_rew  -104.39 | ep_len    102 | n_eps    5 | pol -0.0008 | val  0.0050 | ent -1.3515 | kl 0.000010 | ev  0.393 | lr 1.00e-04
iter   130 | steps   66,560 | sps   1051 | ep_rew   -89.03 | ep_len     82 | n_eps    5 | pol -0.0005 | val  0.0065 | ent -1.3419 | kl 0.000010 | ev  0.536 | lr 1.00e-04
iter   131 | steps   67,072 | sps   2402 | ep_rew   -91.62 | ep_len     96 | n_eps    5 | pol -0.0003 | val  0.0083 | ent -1.3569 | kl 0.000008 | ev  0.107 | lr 1.00e-04
iter   132 | steps   67,584 | sps   2300 | ep_rew   -95.19 | ep_len     92 | n_eps    7 | pol -0.0005 | val  0.0045 | ent -1.3576 | kl 0.000006 | ev  0.583 | lr 1.00e-04
iter   133 | steps   68,096 | sps   2404 | ep_rew   -71.56 | ep_len     86 | n_eps    5 | pol -0.0003 | val  0.0065 | ent -1.3582 | kl 0.000007 | ev  0.395 | lr 1.00e-04
iter   134 | steps   68,608 | sps   2361 | ep_rew  -103.17 | ep_len     96 | n_eps    6 | pol -0.0001 | val  0.0055 | ent -1.3489 | kl 0.000003 | ev  0.477 | lr 1.00e-04
iter   135 | steps   69,120 | sps   2417 | ep_rew  -116.58 | ep_len    110 | n_eps    4 | pol -0.0002 | val  0.0083 | ent -1.3489 | kl 0.000001 | ev  0.499 | lr 1.00e-04
iter   136 | steps   69,632 | sps   2410 | ep_rew   -86.19 | ep_len     94 | n_eps    7 | pol -0.0004 | val  0.0071 | ent -1.3500 | kl 0.000003 | ev  0.469 | lr 1.00e-04
iter   137 | steps   70,144 | sps   2299 | ep_rew   -71.20 | ep_len     82 | n_eps    5 | pol -0.0003 | val  0.0030 | ent -1.3491 | kl 0.000004 | ev  0.785 | lr 1.00e-04
iter   138 | steps   70,656 | sps   2405 | ep_rew   -90.43 | ep_len    118 | n_eps    4 | pol -0.0002 | val  0.0110 | ent -1.3432 | kl 0.000003 | ev  0.260 | lr 1.00e-04
iter   139 | steps   71,168 | sps   2331 | ep_rew  -101.57 | ep_len     99 | n_eps    6 | pol -0.0002 | val  0.0061 | ent -1.3573 | kl 0.000002 | ev  0.492 | lr 1.00e-04
iter   140 | steps   71,680 | sps   2489 | ep_rew   -84.38 | ep_len     85 | n_eps    7 | pol -0.0003 | val  0.0045 | ent -1.3492 | kl 0.000003 | ev  0.557 | lr 1.00e-04
iter   141 | steps   72,192 | sps   2349 | ep_rew   -90.05 | ep_len     89 | n_eps    4 | pol -0.0005 | val  0.0036 | ent -1.3480 | kl 0.000004 | ev  0.620 | lr 1.00e-04
iter   142 | steps   72,704 | sps   2338 | ep_rew   -76.79 | ep_len     92 | n_eps    5 | pol -0.0003 | val  0.0086 | ent -1.3395 | kl 0.000008 | ev  0.274 | lr 1.00e-04
iter   143 | steps   73,216 | sps   2397 | ep_rew   -71.27 | ep_len    105 | n_eps    6 | pol -0.0005 | val  0.0105 | ent -1.3472 | kl 0.000007 | ev  0.252 | lr 1.00e-04
iter   144 | steps   73,728 | sps   2438 | ep_rew   -58.74 | ep_len    102 | n_eps    6 | pol -0.0006 | val  0.0159 | ent -1.3452 | kl 0.000009 | ev -0.020 | lr 1.00e-04
iter   145 | steps   74,240 | sps   2497 | ep_rew   -83.00 | ep_len     79 | n_eps    5 | pol -0.0007 | val  0.0080 | ent -1.3473 | kl 0.000012 | ev  0.271 | lr 1.00e-04
iter   146 | steps   74,752 | sps   2468 | ep_rew   -85.61 | ep_len    113 | n_eps    4 | pol -0.0002 | val  0.0073 | ent -1.3506 | kl 0.000006 | ev  0.281 | lr 1.00e-04
iter   147 | steps   75,264 | sps   2437 | ep_rew   -83.03 | ep_len     92 | n_eps    7 | pol -0.0006 | val  0.0057 | ent -1.3327 | kl 0.000008 | ev  0.545 | lr 1.00e-04
iter   148 | steps   75,776 | sps   2505 | ep_rew   -61.83 | ep_len     88 | n_eps    5 | pol -0.0002 | val  0.0058 | ent -1.3479 | kl 0.000005 | ev  0.500 | lr 1.00e-04
iter   149 | steps   76,288 | sps   2502 | ep_rew   -69.71 | ep_len     88 | n_eps    6 | pol -0.0004 | val  0.0053 | ent -1.3354 | kl 0.000004 | ev  0.486 | lr 1.00e-04
iter   150 | steps   76,800 | sps   2430 | ep_rew   -97.14 | ep_len    106 | n_eps    5 | pol -0.0005 | val  0.0035 | ent -1.3413 | kl 0.000008 | ev  0.525 | lr 1.00e-04
iter   151 | steps   77,312 | sps   2501 | ep_rew   -77.19 | ep_len     94 | n_eps    4 | pol -0.0006 | val  0.0096 | ent -1.3347 | kl 0.000012 | ev  0.446 | lr 1.00e-04
iter   152 | steps   77,824 | sps   2477 | ep_rew   -72.67 | ep_len    108 | n_eps    4 | pol -0.0010 | val  0.0075 | ent -1.3313 | kl 0.000019 | ev  0.443 | lr 1.00e-04
iter   153 | steps   78,336 | sps   2478 | ep_rew   -73.84 | ep_len    104 | n_eps    6 | pol -0.0009 | val  0.0081 | ent -1.3118 | kl 0.000019 | ev  0.638 | lr 1.00e-04
iter   154 | steps   78,848 | sps   2471 | ep_rew  -103.75 | ep_len     96 | n_eps    7 | pol -0.0009 | val  0.0224 | ent -1.3351 | kl 0.000024 | ev -0.116 | lr 1.00e-04
iter   155 | steps   79,360 | sps   2519 | ep_rew   -59.80 | ep_len     81 | n_eps    5 | pol -0.0003 | val  0.0071 | ent -1.3292 | kl 0.000009 | ev  0.397 | lr 1.00e-04
iter   156 | steps   79,872 | sps   4100 | ep_rew   -48.10 | ep_len    105 | n_eps    5 | pol -0.0008 | val  0.0145 | ent -1.3361 | kl 0.000009 | ev  0.091 | lr 1.00e-04
  [best] new best -48.10 → models/lunar_ppo/lunar_checkpoint_best.pt
iter   157 | steps   80,384 | sps   3267 | ep_rew   -75.86 | ep_len    110 | n_eps    4 | pol -0.0008 | val  0.0043 | ent -1.3285 | kl 0.000015 | ev  0.648 | lr 1.00e-04
iter   158 | steps   80,896 | sps   2356 | ep_rew   -94.00 | ep_len     94 | n_eps    7 | pol -0.0000 | val  0.0132 | ent -1.3062 | kl 0.000005 | ev  0.609 | lr 1.00e-04
iter   159 | steps   81,408 | sps   2405 | ep_rew   -56.87 | ep_len    113 | n_eps    4 | pol -0.0003 | val  0.0111 | ent -1.3349 | kl 0.000005 | ev -0.072 | lr 1.00e-04
iter   160 | steps   81,920 | sps   2390 | ep_rew   -76.23 | ep_len    100 | n_eps    5 | pol -0.0008 | val  0.0094 | ent -1.3187 | kl 0.000011 | ev  0.322 | lr 1.00e-04
iter   161 | steps   82,432 | sps   2287 | ep_rew  -101.43 | ep_len     93 | n_eps    5 | pol -0.0002 | val  0.0106 | ent -1.3125 | kl 0.000008 | ev  0.716 | lr 1.00e-04
iter   162 | steps   82,944 | sps   2363 | ep_rew   -76.12 | ep_len    119 | n_eps    4 | pol -0.0007 | val  0.0078 | ent -1.3100 | kl 0.000005 | ev  0.472 | lr 1.00e-04
iter   163 | steps   83,456 | sps   2236 | ep_rew   -65.00 | ep_len    102 | n_eps    7 | pol -0.0005 | val  0.0188 | ent -1.3132 | kl 0.000010 | ev  0.188 | lr 1.00e-04
iter   164 | steps   83,968 | sps   2400 | ep_rew   -81.94 | ep_len     92 | n_eps    5 | pol -0.0005 | val  0.0028 | ent -1.3205 | kl 0.000010 | ev  0.685 | lr 1.00e-04
iter   165 | steps   84,480 | sps   2388 | ep_rew   -60.46 | ep_len     96 | n_eps    4 | pol -0.0006 | val  0.0067 | ent -1.3165 | kl 0.000014 | ev  0.457 | lr 1.00e-04
iter   166 | steps   84,992 | sps   2326 | ep_rew   -48.67 | ep_len     90 | n_eps    7 | pol -0.0005 | val  0.0215 | ent -1.3123 | kl 0.000009 | ev -0.014 | lr 1.00e-04
iter   167 | steps   85,504 | sps   2375 | ep_rew   -62.48 | ep_len    103 | n_eps    4 | pol -0.0003 | val  0.0077 | ent -1.3143 | kl 0.000006 | ev  0.668 | lr 1.00e-04
iter   168 | steps   86,016 | sps   2371 | ep_rew   -67.80 | ep_len    106 | n_eps    5 | pol -0.0002 | val  0.0071 | ent -1.3236 | kl 0.000006 | ev -0.122 | lr 1.00e-04
iter   169 | steps   86,528 | sps   2387 | ep_rew   -81.15 | ep_len    107 | n_eps    5 | pol -0.0004 | val  0.0060 | ent -1.2979 | kl 0.000005 | ev  0.603 | lr 1.00e-04
iter   170 | steps   87,040 | sps   2431 | ep_rew   -60.39 | ep_len     82 | n_eps    6 | pol -0.0005 | val  0.0062 | ent -1.2938 | kl 0.000009 | ev  0.721 | lr 1.00e-04
iter   171 | steps   87,552 | sps   2466 | ep_rew  -116.68 | ep_len    110 | n_eps    5 | pol -0.0007 | val  0.0310 | ent -1.3014 | kl 0.000015 | ev  0.223 | lr 1.00e-04
iter   172 | steps   88,064 | sps   4030 | ep_rew   -55.36 | ep_len    108 | n_eps    4 | pol -0.0005 | val  0.0050 | ent -1.3076 | kl 0.000016 | ev  0.712 | lr 1.00e-04
iter   173 | steps   88,576 | sps   4010 | ep_rew   -77.99 | ep_len     97 | n_eps    7 | pol -0.0005 | val  0.0071 | ent -1.2746 | kl 0.000011 | ev  0.652 | lr 1.00e-04
iter   174 | steps   89,088 | sps   3055 | ep_rew   -86.68 | ep_len     90 | n_eps    3 | pol -0.0009 | val  0.0247 | ent -1.2974 | kl 0.000012 | ev  0.077 | lr 1.00e-04
iter   175 | steps   89,600 | sps   1030 | ep_rew   -57.66 | ep_len     83 | n_eps    5 | pol -0.0002 | val  0.0129 | ent -1.3059 | kl 0.000011 | ev  0.616 | lr 1.00e-04
iter   176 | steps   90,112 | sps   2336 | ep_rew   -71.28 | ep_len    114 | n_eps    3 | pol -0.0009 | val  0.0061 | ent -1.3199 | kl 0.000018 | ev  0.772 | lr 1.00e-04
iter   177 | steps   90,624 | sps   4027 | ep_rew   -67.81 | ep_len    105 | n_eps    3 | pol -0.0003 | val  0.0150 | ent -1.2954 | kl 0.000018 | ev  0.385 | lr 1.00e-04
iter   178 | steps   91,136 | sps   3969 | ep_rew   -52.39 | ep_len    113 | n_eps    4 | pol -0.0007 | val  0.0117 | ent -1.3073 | kl 0.000020 | ev  0.522 | lr 1.00e-04
iter   179 | steps   91,648 | sps   3072 | ep_rew   -55.35 | ep_len    100 | n_eps    4 | pol -0.0014 | val  0.0086 | ent -1.3071 | kl 0.000047 | ev  0.603 | lr 1.00e-04
iter   180 | steps   92,160 | sps   3254 | ep_rew   -31.11 | ep_len    106 | n_eps    4 | pol -0.0008 | val  0.0112 | ent -1.2993 | kl 0.000059 | ev  0.398 | lr 1.00e-04
  [best] new best -31.11 → models/lunar_ppo/lunar_checkpoint_best.pt
iter   181 | steps   92,672 | sps   3812 | ep_rew   -29.34 | ep_len    282 | n_eps    5 | pol -0.0004 | val  0.0121 | ent -1.3033 | kl 0.000014 | ev  0.093 | lr 1.00e-04
  [best] new best -29.34 → models/lunar_ppo/lunar_checkpoint_best.pt
iter   182 | steps   93,184 | sps   3743 | ep_rew   -70.88 | ep_len    108 | n_eps    4 | pol -0.0003 | val  0.0127 | ent -1.2885 | kl 0.000007 | ev  0.392 | lr 1.00e-04
iter   183 | steps   93,696 | sps   3774 | ep_rew   -68.76 | ep_len    110 | n_eps    5 | pol -0.0005 | val  0.0110 | ent -1.2797 | kl 0.000010 | ev  0.364 | lr 1.00e-04
iter   184 | steps   94,208 | sps   2414 | ep_rew   -58.77 | ep_len     99 | n_eps    5 | pol -0.0004 | val  0.0147 | ent -1.2934 | kl 0.000010 | ev  0.135 | lr 1.00e-04
iter   185 | steps   94,720 | sps   3996 | ep_rew   -56.90 | ep_len    104 | n_eps    5 | pol -0.0006 | val  0.0102 | ent -1.2970 | kl 0.000009 | ev  0.359 | lr 1.00e-04
iter   186 | steps   95,232 | sps   3856 | ep_rew   -48.31 | ep_len     99 | n_eps    6 | pol -0.0004 | val  0.0095 | ent -1.2445 | kl 0.000016 | ev  0.475 | lr 1.00e-04
iter   187 | steps   95,744 | sps   3853 | ep_rew   -54.19 | ep_len     90 | n_eps    6 | pol -0.0003 | val  0.0055 | ent -1.2937 | kl 0.000012 | ev  0.652 | lr 1.00e-04
iter   188 | steps   96,256 | sps    985 | ep_rew   -50.76 | ep_len     92 | n_eps    4 | pol -0.0009 | val  0.0060 | ent -1.2805 | kl 0.000015 | ev  0.572 | lr 1.00e-04
iter   189 | steps   96,768 | sps   2363 | ep_rew   -54.39 | ep_len     97 | n_eps    7 | pol -0.0003 | val  0.0101 | ent -1.2543 | kl 0.000011 | ev  0.451 | lr 1.00e-04
iter   190 | steps   97,280 | sps   2188 | ep_rew   -49.88 | ep_len     96 | n_eps    4 | pol -0.0010 | val  0.0073 | ent -1.2619 | kl 0.000022 | ev  0.533 | lr 1.00e-04
iter   191 | steps   97,792 | sps   2292 | ep_rew   -96.63 | ep_len    107 | n_eps    4 | pol -0.0004 | val  0.0102 | ent -1.2608 | kl 0.000021 | ev  0.584 | lr 1.00e-04
iter   192 | steps   98,304 | sps   2294 | ep_rew   -70.62 | ep_len    107 | n_eps    6 | pol -0.0005 | val  0.0065 | ent -1.2751 | kl 0.000009 | ev  0.595 | lr 1.00e-04
iter   193 | steps   98,816 | sps   2399 | ep_rew   -46.79 | ep_len     94 | n_eps    5 | pol -0.0004 | val  0.0071 | ent -1.2800 | kl 0.000010 | ev  0.531 | lr 1.00e-04
iter   194 | steps   99,328 | sps   2385 | ep_rew   -65.06 | ep_len    108 | n_eps    5 | pol -0.0001 | val  0.0145 | ent -1.2784 | kl 0.000005 | ev  0.564 | lr 1.00e-04
iter   195 | steps   99,840 | sps   2230 | ep_rew   -47.52 | ep_len     97 | n_eps    6 | pol -0.0008 | val  0.0059 | ent -1.2491 | kl 0.000014 | ev  0.600 | lr 1.00e-04
iter   196 | steps  100,352 | sps   2267 | ep_rew   -46.63 | ep_len    106 | n_eps    5 | pol -0.0015 | val  0.0132 | ent -1.2774 | kl 0.000027 | ev  0.367 | lr 1.00e-04
iter   197 | steps  100,864 | sps   2487 | ep_rew   -52.07 | ep_len    100 | n_eps    5 | pol -0.0010 | val  0.0104 | ent -1.2603 | kl 0.000039 | ev  0.580 | lr 1.00e-04
iter   198 | steps  101,376 | sps   2461 | ep_rew   -35.38 | ep_len    112 | n_eps    4 | pol -0.0014 | val  0.0050 | ent -1.2787 | kl 0.000049 | ev  0.747 | lr 1.00e-04
iter   199 | steps  101,888 | sps   2509 | ep_rew   -55.75 | ep_len     99 | n_eps    5 | pol -0.0005 | val  0.0087 | ent -1.2358 | kl 0.000025 | ev  0.619 | lr 1.00e-04
iter   200 | steps  102,400 | sps   2578 | ep_rew   -41.42 | ep_len     99 | n_eps    5 | pol -0.0005 | val  0.0080 | ent -1.2172 | kl 0.000015 | ev  0.691 | lr 1.00e-04
  [ckpt] saved → models/lunar_ppo/lunar_checkpoint_102400.pt
iter   201 | steps  102,912 | sps   3927 | ep_rew   -37.27 | ep_len    100 | n_eps    6 | pol -0.0004 | val  0.0067 | ent -1.2251 | kl 0.000008 | ev  0.693 | lr 1.00e-04
iter   202 | steps  103,424 | sps   3773 | ep_rew   -53.03 | ep_len    102 | n_eps    5 | pol -0.0005 | val  0.0063 | ent -1.2452 | kl 0.000007 | ev  0.714 | lr 1.00e-04
iter   203 | steps  103,936 | sps   2405 | ep_rew   -76.27 | ep_len    107 | n_eps    4 | pol -0.0010 | val  0.0094 | ent -1.2193 | kl 0.000033 | ev  0.659 | lr 1.00e-04
iter   204 | steps  104,448 | sps   2125 | ep_rew   -40.68 | ep_len     92 | n_eps    4 | pol -0.0004 | val  0.0064 | ent -1.2225 | kl 0.000025 | ev  0.597 | lr 1.00e-04
iter   205 | steps  104,960 | sps   2414 | ep_rew   -54.09 | ep_len    110 | n_eps    5 | pol -0.0004 | val  0.0107 | ent -1.2126 | kl 0.000013 | ev  0.660 | lr 1.00e-04
iter   206 | steps  105,472 | sps   2504 | ep_rew   -38.35 | ep_len    108 | n_eps    7 | pol -0.0003 | val  0.0055 | ent -1.2419 | kl 0.000007 | ev  0.750 | lr 1.00e-04
iter   207 | steps  105,984 | sps   4189 | ep_rew    -7.52 | ep_len     96 | n_eps    4 | pol -0.0006 | val  0.0091 | ent -1.2412 | kl 0.000012 | ev  0.528 | lr 1.00e-04
  [best] new best -7.52 → models/lunar_ppo/lunar_checkpoint_best.pt
iter   208 | steps  106,496 | sps   1120 | ep_rew   -20.68 | ep_len    116 | n_eps    4 | pol -0.0008 | val  0.0171 | ent -1.2473 | kl 0.000022 | ev  0.439 | lr 1.00e-04
iter   209 | steps  107,008 | sps   4003 | ep_rew   -12.45 | ep_len    105 | n_eps    5 | pol -0.0010 | val  0.0053 | ent -1.2101 | kl 0.000030 | ev  0.786 | lr 1.00e-04
iter   210 | steps  107,520 | sps   2111 | ep_rew   -72.14 | ep_len    104 | n_eps    6 | pol -0.0004 | val  0.0188 | ent -1.2012 | kl 0.000018 | ev  0.560 | lr 1.00e-04
iter   211 | steps  108,032 | sps   2302 | ep_rew   -76.65 | ep_len    113 | n_eps    5 | pol -0.0007 | val  0.0160 | ent -1.2201 | kl 0.000022 | ev  0.627 | lr 1.00e-04
iter   212 | steps  108,544 | sps   2402 | ep_rew   -25.39 | ep_len    100 | n_eps    4 | pol -0.0004 | val  0.0078 | ent -1.2187 | kl 0.000009 | ev  0.732 | lr 1.00e-04
iter   213 | steps  109,056 | sps   2394 | ep_rew   -21.07 | ep_len    101 | n_eps    4 | pol -0.0007 | val  0.0059 | ent -1.2078 | kl 0.000013 | ev  0.770 | lr 1.00e-04
iter   214 | steps  109,568 | sps   2317 | ep_rew   -55.54 | ep_len    129 | n_eps    3 | pol -0.0009 | val  0.0075 | ent -1.2408 | kl 0.000012 | ev  0.776 | lr 1.00e-04
iter   215 | steps  110,080 | sps   2211 | ep_rew   -40.56 | ep_len    107 | n_eps    4 | pol -0.0006 | val  0.0047 | ent -1.2539 | kl 0.000038 | ev  0.847 | lr 1.00e-04
iter   216 | steps  110,592 | sps   2361 | ep_rew   -45.24 | ep_len    109 | n_eps    4 | pol -0.0006 | val  0.0046 | ent -1.2373 | kl 0.000039 | ev  0.840 | lr 1.00e-04
iter   217 | steps  111,104 | sps   2313 | ep_rew   -68.79 | ep_len     94 | n_eps    4 | pol -0.0008 | val  0.0069 | ent -1.2016 | kl 0.000034 | ev  0.753 | lr 1.00e-04
iter   218 | steps  111,616 | sps   1955 | ep_rew   -28.15 | ep_len    102 | n_eps    4 | pol -0.0003 | val  0.0050 | ent -1.2433 | kl 0.000027 | ev  0.845 | lr 1.00e-04
iter   219 | steps  112,128 | sps   2337 | ep_rew   -41.54 | ep_len    106 | n_eps    3 | pol -0.0007 | val  0.0057 | ent -1.2291 | kl 0.000014 | ev  0.693 | lr 1.00e-04
iter   220 | steps  112,640 | sps   2266 | ep_rew   -41.14 | ep_len    109 | n_eps    4 | pol -0.0006 | val  0.0111 | ent -1.2230 | kl 0.000016 | ev  0.526 | lr 1.00e-04
iter   221 | steps  113,152 | sps   2379 | ep_rew   -41.91 | ep_len    342 | n_eps    4 | pol -0.0004 | val  0.0186 | ent -1.1780 | kl 0.000010 | ev  0.631 | lr 1.00e-04
iter   222 | steps  113,664 | sps   2466 | ep_rew   -36.59 | ep_len    109 | n_eps    5 | pol -0.0008 | val  0.0105 | ent -1.2141 | kl 0.000011 | ev  0.621 | lr 1.00e-04
iter   223 | steps  114,176 | sps   2353 | ep_rew   -39.50 | ep_len    124 | n_eps    4 | pol -0.0003 | val  0.0112 | ent -1.2040 | kl 0.000011 | ev  0.596 | lr 1.00e-04
iter   224 | steps  114,688 | sps   2505 | ep_rew   -38.08 | ep_len    107 | n_eps    5 | pol -0.0007 | val  0.0079 | ent -1.1572 | kl 0.000014 | ev  0.677 | lr 1.00e-04
iter   225 | steps  115,200 | sps   2456 | ep_rew   -31.46 | ep_len    112 | n_eps    5 | pol -0.0013 | val  0.0127 | ent -1.1710 | kl 0.000046 | ev  0.520 | lr 1.00e-04
iter   226 | steps  115,712 | sps   2513 | ep_rew   -18.78 | ep_len    128 | n_eps    4 | pol -0.0002 | val  0.0164 | ent -1.1813 | kl 0.000012 | ev  0.292 | lr 1.00e-04
iter   227 | steps  116,224 | sps   2499 | ep_rew   -50.92 | ep_len    122 | n_eps    4 | pol -0.0001 | val  0.0075 | ent -1.2033 | kl 0.000006 | ev  0.743 | lr 1.00e-04
iter   228 | steps  116,736 | sps   2511 | ep_rew   -77.77 | ep_len    126 | n_eps    4 | pol -0.0018 | val  0.0170 | ent -1.2087 | kl 0.000034 | ev  0.668 | lr 1.00e-04
iter   229 | steps  117,248 | sps   2422 | ep_rew   -63.53 | ep_len    105 | n_eps    4 | pol  0.0002 | val  0.0144 | ent -1.1790 | kl 0.000008 | ev  0.662 | lr 1.00e-04
iter   230 | steps  117,760 | sps   2470 | ep_rew   -17.40 | ep_len    114 | n_eps    3 | pol -0.0008 | val  0.0138 | ent -1.2116 | kl 0.000016 | ev  0.621 | lr 1.00e-04
iter   231 | steps  118,272 | sps   2391 | ep_rew   -18.98 | ep_len    116 | n_eps    3 | pol -0.0009 | val  0.0130 | ent -1.1922 | kl 0.000024 | ev  0.694 | lr 1.00e-04
iter   232 | steps  118,784 | sps   2461 | ep_rew     2.13 | ep_len    111 | n_eps    4 | pol -0.0003 | val  0.0103 | ent -1.2283 | kl 0.000024 | ev  0.731 | lr 1.00e-04
  [best] new best 2.13 → models/lunar_ppo/lunar_checkpoint_best.pt
iter   233 | steps  119,296 | sps   2480 | ep_rew   -92.59 | ep_len    140 | n_eps    3 | pol -0.0002 | val  0.0085 | ent -1.2078 | kl 0.000014 | ev  0.696 | lr 1.00e-04
iter   234 | steps  119,808 | sps   2351 | ep_rew   -42.68 | ep_len    106 | n_eps    3 | pol -0.0009 | val  0.0066 | ent -1.2267 | kl 0.000016 | ev  0.739 | lr 1.00e-04
iter   235 | steps  120,320 | sps   2440 | ep_rew   -21.24 | ep_len    111 | n_eps    4 | pol -0.0001 | val  0.0086 | ent -1.1971 | kl 0.000012 | ev  0.687 | lr 1.00e-04
iter   236 | steps  120,832 | sps   2445 | ep_rew     7.95 | ep_len    405 | n_eps    3 | pol -0.0004 | val  0.0101 | ent -1.2296 | kl 0.000007 | ev  0.555 | lr 1.00e-04
  [best] new best 7.95 → models/lunar_ppo/lunar_checkpoint_best.pt
iter   237 | steps  121,344 | sps   2433 | ep_rew   -16.58 | ep_len    121 | n_eps    6 | pol -0.0001 | val  0.0115 | ent -1.1833 | kl 0.000004 | ev  0.680 | lr 1.00e-04
iter   238 | steps  121,856 | sps   2514 | ep_rew   -15.48 | ep_len    112 | n_eps    4 | pol -0.0003 | val  0.0072 | ent -1.2027 | kl 0.000004 | ev  0.685 | lr 1.00e-04
iter   239 | steps  122,368 | sps   2318 | ep_rew    -3.60 | ep_len    119 | n_eps    4 | pol -0.0000 | val  0.0097 | ent -1.1702 | kl 0.000003 | ev  0.625 | lr 1.00e-04
iter   240 | steps  122,880 | sps   2508 | ep_rew   -24.60 | ep_len    112 | n_eps    4 | pol -0.0003 | val  0.0074 | ent -1.2068 | kl 0.000002 | ev  0.665 | lr 1.00e-04
iter   241 | steps  123,392 | sps   2484 | ep_rew   -35.53 | ep_len    115 | n_eps    5 | pol -0.0002 | val  0.0129 | ent -1.1767 | kl 0.000003 | ev  0.577 | lr 1.00e-04
iter   242 | steps  123,904 | sps   2405 | ep_rew   -28.72 | ep_len    107 | n_eps    4 | pol -0.0005 | val  0.0093 | ent -1.1756 | kl 0.000007 | ev  0.715 | lr 1.00e-04
iter   243 | steps  124,416 | sps   2354 | ep_rew   -26.80 | ep_len    108 | n_eps    6 | pol -0.0004 | val  0.0129 | ent -1.1909 | kl 0.000010 | ev  0.663 | lr 1.00e-04
iter   244 | steps  124,928 | sps   2437 | ep_rew   -38.34 | ep_len    107 | n_eps    5 | pol -0.0006 | val  0.0102 | ent -1.2113 | kl 0.000008 | ev  0.695 | lr 1.00e-04
iter   245 | steps  125,440 | sps   2523 | ep_rew   -37.20 | ep_len     89 | n_eps    4 | pol -0.0006 | val  0.0069 | ent -1.1883 | kl 0.000011 | ev  0.797 | lr 1.00e-04
iter   246 | steps  125,952 | sps   2488 | ep_rew    -9.52 | ep_len    124 | n_eps    5 | pol -0.0006 | val  0.0064 | ent -1.1869 | kl 0.000009 | ev  0.761 | lr 1.00e-04
iter   247 | steps  126,464 | sps   2526 | ep_rew   -39.02 | ep_len    110 | n_eps    4 | pol -0.0005 | val  0.0087 | ent -1.1936 | kl 0.000010 | ev  0.703 | lr 1.00e-04
iter   248 | steps  126,976 | sps   2491 | ep_rew   -15.52 | ep_len    123 | n_eps    4 | pol -0.0004 | val  0.0078 | ent -1.1748 | kl 0.000009 | ev  0.759 | lr 1.00e-04
iter   249 | steps  127,488 | sps   2411 | ep_rew   -30.38 | ep_len    105 | n_eps    6 | pol -0.0005 | val  0.0068 | ent -1.1410 | kl 0.000008 | ev  0.839 | lr 1.00e-04
iter   250 | steps  128,000 | sps   2519 | ep_rew   -18.29 | ep_len    111 | n_eps    5 | pol -0.0003 | val  0.0104 | ent -1.1664 | kl 0.000011 | ev  0.767 | lr 1.00e-04
iter   251 | steps  128,512 | sps   2457 | ep_rew   -18.99 | ep_len     99 | n_eps    3 | pol -0.0005 | val  0.0072 | ent -1.2089 | kl 0.000006 | ev  0.867 | lr 1.00e-04
iter   252 | steps  129,024 | sps   2442 | ep_rew   -34.56 | ep_len     86 | n_eps    3 | pol -0.0005 | val  0.0103 | ent -1.1965 | kl 0.000014 | ev  0.809 | lr 1.00e-04
iter   253 | steps  129,536 | sps   1839 | ep_rew   -55.56 | ep_len    118 | n_eps    3 | pol -0.0006 | val  0.0114 | ent -1.1869 | kl 0.000017 | ev  0.768 | lr 1.00e-04
iter   254 | steps  130,048 | sps   2522 | ep_rew    -6.23 | ep_len    118 | n_eps    3 | pol -0.0004 | val  0.0097 | ent -1.1776 | kl 0.000022 | ev  0.809 | lr 1.00e-04
iter   255 | steps  130,560 | sps   1974 | ep_rew   -21.47 | ep_len    116 | n_eps    4 | pol -0.0002 | val  0.0110 | ent -1.1999 | kl 0.000006 | ev  0.803 | lr 1.00e-04
iter   256 | steps  131,072 | sps   2439 | ep_rew   -35.89 | ep_len    113 | n_eps    4 | pol -0.0004 | val  0.0069 | ent -1.2030 | kl 0.000015 | ev  0.770 | lr 1.00e-04
